episode,step,reward,lives
39,13,0.0,1
39,14,0.0,1
39,15,0.0,1
39,16,0.0,1
39,17,0.0,1
39,18,0.0,1
39,19,0.0,1
39,20,0.0,1
39,21,0.0,1
39,22,0.0,1
39,23,0.0,1
39,24,0.0,1
39,25,0.0,1
39,26,0.0,0
40,0,0.0,5
40,1,0.0,5
40,2,0.0,5
40,3,0.0,5
40,4,0.0,5
40,5,0.0,5
40,6,0.0,5
40,7,0.0,5
40,8,0.0,5
40,9,0.0,5
40,10,0.0,5
40,11,0.0,5
40,12,0.0,5
40,13,0.0,5
40,14,0.0,5
40,15,0.0,5
40,16,0.0,5
40,17,0.0,5
40,18,0.0,5
40,19,0.0,5
40,20,0.0,5
40,21,0.0,5
40,22,0.0,5
40,23,0.0,5
40,24,0.0,5
40,25,0.0,5
40,26,0.0,5
40,27,0.0,5
40,28,0.0,5
40,29,0.0,5
40,30,0.0,4
41,0,0.0,4
41,1,0.0,4
41,2,0.0,4
41,3,0.0,4
41,4,0.0,4
41,5,0.0,4
41,6,0.0,4
41,7,0.0,4
41,8,0.0,4
41,9,0.0,4
41,10,0.0,4
41,11,0.0,4
41,12,0.0,4
41,13,0.0,4
41,14,0.0,4
41,15,0.0,4
41,16,0.0,4
41,17,0.0,4
41,18,0.0,4
41,19,0.0,4
41,20,0.0,4
41,21,0.0,4
41,22,0.0,4
41,23,0.0,4
41,24,0.0,4
41,25,0.0,4
41,26,0.0,4
41,27,0.0,4
41,28,0.0,4
41,29,0.0,4
41,30,0.0,4
41,31,1.0,4
41,32,0.0,4
41,33,0.0,4
41,34,0.0,4
41,35,0.0,4
41,36,0.0,4
41,37,0.0,4
41,38,0.0,4
41,39,0.0,4
41,40,0.0,4
41,41,0.0,4
41,42,0.0,4
41,43,0.0,4
41,44,0.0,4
41,45,0.0,4
41,46,0.0,4
41,47,0.0,4
41,48,0.0,4
41,49,0.0,4
41,50,0.0,4
41,51,0.0,4
41,52,0.0,3
42,0,0.0,3
42,1,0.0,3
42,2,0.0,3
42,3,0.0,3
42,4,0.0,3
42,5,0.0,3
42,6,0.0,3
42,7,0.0,3
42,8,0.0,3
42,9,0.0,3
42,10,0.0,3
42,11,0.0,3
42,12,0.0,3
42,13,0.0,3
42,14,0.0,3
42,15,0.0,3
42,16,0.0,3
42,17,0.0,3
42,18,0.0,3
42,19,0.0,3
42,20,0.0,3
42,21,0.0,3
42,22,0.0,3
42,23,0.0,3
42,24,0.0,3
42,25,0.0,3
42,26,0.0,2
43,0,0.0,2
43,1,0.0,2
43,2,0.0,2
43,3,0.0,2
43,4,0.0,2
43,5,0.0,2
43,6,0.0,2
43,7,0.0,2
43,8,0.0,2
43,9,0.0,2
43,10,0.0,2
43,11,0.0,2
43,12,0.0,2
43,13,0.0,2
43,14,0.0,2
43,15,0.0,2
43,16,0.0,2
43,17,0.0,2
43,18,0.0,2
43,19,0.0,2
43,20,0.0,2
43,21,0.0,2
43,22,0.0,2
43,23,0.0,2
43,24,0.0,2
43,25,0.0,2
43,26,0.0,2
43,27,0.0,2
43,28,0.0,2
43,29,0.0,2
43,30,0.0,2
43,31,0.0,2
43,32,0.0,2
43,33,0.0,2
43,34,0.0,2
43,35,0.0,2
43,36,0.0,2
43,37,0.0,2
43,38,1.0,2
43,39,0.0,2
43,40,0.0,2
43,41,0.0,2
43,42,0.0,2
43,43,0.0,2
43,44,0.0,2
43,45,0.0,2
43,46,0.0,2
43,47,0.0,2
43,48,0.0,2
43,49,0.0,2
43,50,0.0,2
43,51,0.0,2
43,52,0.0,2
43,53,0.0,2
43,54,0.0,2
43,55,0.0,2
43,56,0.0,2
43,57,0.0,2
43,58,0.0,2
43,59,0.0,2
43,60,0.0,2
43,61,0.0,2
43,62,0.0,2
43,63,0.0,2
43,64,0.0,2
43,65,0.0,2
43,66,0.0,2
43,67,0.0,2
43,68,0.0,2
43,69,0.0,2
43,70,0.0,2
43,71,0.0,2
43,72,0.0,2
43,73,0.0,2
43,74,0.0,2
43,75,0.0,2
43,76,0.0,2
43,77,1.0,2
43,78,0.0,2
43,79,0.0,2
43,80,0.0,2
43,81,0.0,2
43,82,0.0,2
43,83,0.0,2
43,84,0.0,2
43,85,0.0,2
43,86,0.0,2
43,87,0.0,2
43,88,0.0,2
43,89,0.0,2
43,90,0.0,2
43,91,0.0,2
43,92,0.0,2
43,93,0.0,2
43,94,0.0,2
43,95,0.0,2
43,96,0.0,2
43,97,0.0,2
43,98,0.0,1
44,0,0.0,1
44,1,0.0,1
44,2,0.0,1
44,3,0.0,1
44,4,0.0,1
44,5,0.0,1
44,6,0.0,1
44,7,0.0,1
44,8,0.0,1
44,9,0.0,1
44,10,0.0,1
44,11,0.0,1
44,12,0.0,1
44,13,0.0,1
44,14,0.0,1
44,15,0.0,1
44,16,0.0,1
44,17,0.0,1
44,18,0.0,1
44,19,0.0,1
44,20,0.0,1
44,21,0.0,1
44,22,0.0,1
44,23,0.0,1
44,24,0.0,1
44,25,0.0,0
45,0,0.0,5
45,1,0.0,5
45,2,0.0,5
45,3,0.0,5
45,4,0.0,5
45,5,0.0,5
45,6,0.0,5
45,7,0.0,5
45,8,0.0,5
45,9,0.0,5
45,10,0.0,5
45,11,0.0,5
45,12,0.0,5
45,13,0.0,5
45,14,0.0,5
45,15,0.0,5
45,16,0.0,5
45,17,0.0,5
45,18,0.0,5
45,19,0.0,5
45,20,0.0,5
45,21,0.0,5
45,22,0.0,5
45,23,0.0,5
45,24,0.0,5
45,25,0.0,5
45,26,0.0,4
46,0,0.0,4
46,1,0.0,4
46,2,0.0,4
46,3,0.0,4
46,4,0.0,4
46,5,0.0,4
46,6,0.0,4
46,7,0.0,4
46,8,0.0,4
46,9,0.0,4
46,10,0.0,4
46,11,0.0,4
46,12,0.0,4
46,13,0.0,4
46,14,0.0,4
46,15,0.0,4
46,16,0.0,4
46,17,0.0,4
46,18,0.0,4
46,19,0.0,4
46,20,0.0,4
46,21,0.0,4
46,22,0.0,4
46,23,0.0,4
46,24,0.0,4
46,25,0.0,4
46,26,0.0,4
46,27,0.0,4
46,28,0.0,4
46,29,0.0,4
46,30,0.0,4
46,31,0.0,4
46,32,0.0,4
46,33,0.0,4
46,34,0.0,4
46,35,0.0,4
46,36,0.0,4
46,37,0.0,4
46,38,0.0,4
46,39,0.0,4
46,40,0.0,4
46,41,0.0,4
46,42,0.0,4
46,43,0.0,4
46,44,1.0,4
46,45,0.0,4
46,46,0.0,4
46,47,0.0,4
46,48,0.0,4
46,49,0.0,4
46,50,0.0,4
46,51,0.0,4
46,52,0.0,4
46,53,0.0,4
46,54,0.0,4
46,55,0.0,4
46,56,0.0,4
46,57,0.0,4
46,58,0.0,4
46,59,0.0,4
46,60,0.0,4
46,61,0.0,4
46,62,0.0,4
46,63,0.0,4
46,64,0.0,4
46,65,0.0,4
46,66,0.0,4
46,67,0.0,4
46,68,0.0,4
46,69,0.0,4
46,70,0.0,4
46,71,0.0,4
46,72,0.0,4
46,73,0.0,4
46,74,0.0,4
46,75,0.0,4
46,76,0.0,4
46,77,0.0,4
46,78,0.0,4
46,79,0.0,4
46,80,0.0,4
46,81,0.0,4
46,82,0.0,4
46,83,1.0,4
46,84,0.0,4
46,85,0.0,4
46,86,0.0,4
46,87,0.0,4
46,88,0.0,4
46,89,0.0,4
46,90,0.0,4
46,91,0.0,4
46,92,0.0,4
46,93,0.0,4
46,94,0.0,4
46,95,0.0,4
46,96,0.0,4
46,97,0.0,4
46,98,0.0,4
46,99,0.0,4
46,100,0.0,4
46,101,0.0,4
46,102,0.0,4
46,103,0.0,4
46,104,0.0,3
47,0,0.0,3
47,1,0.0,3
47,2,0.0,3
47,3,0.0,3
47,4,0.0,3
47,5,0.0,3
47,6,0.0,3
47,7,0.0,3
47,8,0.0,3
47,9,0.0,3
47,10,0.0,3
47,11,0.0,3
47,12,0.0,3
47,13,0.0,3
47,14,0.0,3
47,15,0.0,3
47,16,0.0,3
47,17,0.0,3
47,18,0.0,3
47,19,0.0,3
47,20,0.0,3
47,21,0.0,3
47,22,0.0,3
47,23,0.0,2
48,0,0.0,2
48,1,0.0,2
48,2,0.0,2
48,3,0.0,2
48,4,0.0,2
48,5,0.0,2
48,6,0.0,2
48,7,0.0,2
48,8,0.0,2
48,9,0.0,2
48,10,0.0,2
48,11,0.0,2
48,12,0.0,2
48,13,0.0,2
48,14,0.0,2
48,15,0.0,2
48,16,0.0,2
48,17,0.0,2
48,18,0.0,2
48,19,0.0,2
48,20,0.0,2
48,21,0.0,2
48,22,0.0,2
48,23,0.0,2
48,24,0.0,2
48,25,0.0,2
48,26,0.0,2
48,27,0.0,2
48,28,0.0,2
48,29,0.0,2
48,30,0.0,2
48,31,0.0,2
48,32,0.0,2
48,33,0.0,2
48,34,0.0,2
48,35,0.0,2
48,36,0.0,2
48,37,0.0,2
48,38,0.0,2
48,39,0.0,1
49,0,0.0,1
49,1,0.0,1
49,2,0.0,1
49,3,0.0,1
49,4,0.0,1
49,5,0.0,1
49,6,0.0,1
49,7,0.0,1
49,8,0.0,1
49,9,0.0,1
49,10,0.0,1
49,11,0.0,1
49,12,0.0,1
49,13,0.0,1
49,14,0.0,1
49,15,0.0,1
49,16,0.0,1
49,17,0.0,1
49,18,0.0,1
49,19,0.0,1
49,20,0.0,1
49,21,0.0,1
49,22,0.0,1
49,23,0.0,1
49,24,0.0,1
49,25,0.0,0
50,0,0.0,5
50,1,0.0,5
50,2,0.0,5
50,3,0.0,5
50,4,0.0,5
50,5,0.0,5
50,6,0.0,5
50,7,0.0,5
50,8,0.0,5
50,9,0.0,5
50,10,0.0,5
50,11,0.0,5
50,12,0.0,5
50,13,0.0,5
50,14,0.0,5
50,15,0.0,5
50,16,0.0,5
50,17,0.0,5
50,18,0.0,5
50,19,0.0,5
50,20,0.0,5
50,21,0.0,5
50,22,0.0,5
50,23,0.0,5
50,24,0.0,5
50,25,0.0,5
50,26,0.0,4
51,0,0.0,4
51,1,0.0,4
51,2,0.0,4
51,3,0.0,4
51,4,0.0,4
51,5,0.0,4
51,6,0.0,4
51,7,0.0,4
51,8,0.0,4
51,9,0.0,4
51,10,0.0,4
51,11,0.0,4
51,12,0.0,4
51,13,0.0,4
51,14,0.0,4
51,15,0.0,4
51,16,0.0,4
51,17,0.0,4
51,18,0.0,4
51,19,0.0,4
51,20,0.0,4
51,21,0.0,4
51,22,0.0,4
51,23,0.0,3
52,0,0.0,3
52,1,0.0,3
52,2,0.0,3
52,3,0.0,3
52,4,0.0,3
52,5,0.0,3
52,6,0.0,3
52,7,0.0,3
52,8,0.0,3
52,9,0.0,3
52,10,0.0,3
52,11,0.0,3
52,12,0.0,3
52,13,0.0,3
52,14,0.0,3
52,15,0.0,3
52,16,0.0,3
52,17,0.0,3
52,18,0.0,3
52,19,0.0,3
52,20,0.0,3
52,21,0.0,3
52,22,0.0,3
52,23,0.0,2
53,0,0.0,2
53,1,0.0,2
53,2,0.0,2
53,3,0.0,2
53,4,0.0,2
53,5,0.0,2
53,6,0.0,2
53,7,0.0,2
53,8,0.0,2
53,9,0.0,2
53,10,0.0,2
53,11,0.0,2
53,12,0.0,2
53,13,0.0,2
53,14,0.0,2
53,15,0.0,2
53,16,0.0,2
53,17,0.0,2
53,18,0.0,2
53,19,0.0,2
53,20,0.0,2
53,21,0.0,2
53,22,0.0,2
53,23,0.0,2
53,24,0.0,2
53,25,0.0,2
53,26,0.0,2
53,27,0.0,2
53,28,0.0,2
53,29,0.0,2
53,30,0.0,2
53,31,0.0,1
54,0,0.0,1
54,1,0.0,1
54,2,0.0,1
54,3,0.0,1
54,4,0.0,1
54,5,0.0,1
54,6,0.0,1
54,7,0.0,1
54,8,0.0,1
54,9,0.0,1
54,10,0.0,1
54,11,0.0,1
54,12,0.0,1
54,13,0.0,1
54,14,0.0,1
54,15,0.0,1
54,16,0.0,1
54,17,0.0,1
54,18,0.0,1
54,19,0.0,1
54,20,0.0,1
54,21,0.0,1
54,22,0.0,1
54,23,0.0,1
54,24,0.0,1
54,25,0.0,1
54,26,0.0,1
54,27,0.0,1
54,28,0.0,1
54,29,0.0,1
54,30,0.0,1
54,31,1.0,1
54,32,0.0,1
54,33,0.0,1
54,34,0.0,1
54,35,0.0,1
54,36,0.0,1
54,37,0.0,1
54,38,0.0,1
54,39,0.0,1
54,40,0.0,1
54,41,0.0,1
54,42,0.0,1
54,43,0.0,1
54,44,0.0,1
54,45,0.0,1
54,46,0.0,1
54,47,0.0,1
54,48,0.0,1
54,49,0.0,1
54,50,0.0,1
54,51,0.0,1
54,52,0.0,0
55,0,0.0,5
55,1,0.0,5
55,2,0.0,5
55,3,0.0,5
55,4,0.0,5
55,5,0.0,5
55,6,0.0,5
55,7,0.0,5
55,8,0.0,5
55,9,0.0,5
55,10,0.0,5
55,11,0.0,5
55,12,0.0,5
55,13,0.0,5
55,14,0.0,5
55,15,0.0,5
55,16,0.0,5
55,17,0.0,5
55,18,0.0,5
55,19,0.0,5
55,20,0.0,5
55,21,0.0,5
55,22,0.0,5
55,23,0.0,5
55,24,0.0,4
56,0,0.0,4
56,1,0.0,4
56,2,0.0,4
56,3,0.0,4
56,4,0.0,4
56,5,0.0,4
56,6,0.0,4
56,7,0.0,4
56,8,0.0,4
56,9,0.0,4
56,10,0.0,4
56,11,0.0,4
56,12,0.0,4
56,13,0.0,4
56,14,0.0,4
56,15,0.0,4
56,16,0.0,4
56,17,0.0,4
56,18,0.0,4
56,19,0.0,4
56,20,0.0,4
56,21,0.0,4
56,22,0.0,4
56,23,0.0,4
56,24,0.0,3
57,0,0.0,3
57,1,0.0,3
57,2,0.0,3
57,3,0.0,3
57,4,0.0,3
57,5,0.0,3
57,6,0.0,3
57,7,0.0,3
57,8,0.0,3
57,9,0.0,3
57,10,0.0,3
57,11,0.0,3
57,12,0.0,3
57,13,0.0,3
57,14,0.0,3
57,15,0.0,3
57,16,0.0,3
57,17,0.0,3
57,18,0.0,3
57,19,0.0,3
57,20,0.0,3
57,21,0.0,3
57,22,0.0,3
57,23,0.0,2
58,0,0.0,2
58,1,0.0,2
58,2,0.0,2
58,3,0.0,2
58,4,0.0,2
58,5,0.0,2
58,6,0.0,2
58,7,0.0,2
58,8,0.0,2
58,9,0.0,2
58,10,0.0,2
58,11,0.0,2
58,12,0.0,2
58,13,0.0,2
58,14,0.0,2
58,15,0.0,2
58,16,0.0,2
58,17,0.0,2
58,18,0.0,2
58,19,0.0,2
58,20,0.0,2
58,21,0.0,2
58,22,0.0,2
58,23,0.0,2
58,24,0.0,2
58,25,0.0,1
59,0,0.0,1
59,1,0.0,1
59,2,0.0,1
59,3,0.0,1
59,4,0.0,1
59,5,0.0,1
59,6,0.0,1
59,7,0.0,1
59,8,0.0,1
59,9,0.0,1
59,10,0.0,1
59,11,0.0,1
59,12,0.0,1
59,13,0.0,1
59,14,0.0,1
59,15,0.0,1
59,16,0.0,1
59,17,0.0,1
59,18,0.0,1
59,19,0.0,1
59,20,0.0,1
59,21,0.0,1
59,22,0.0,1
59,23,0.0,1
59,24,0.0,0
60,0,0.0,5
60,1,0.0,5
60,2,0.0,5
60,3,0.0,5
60,4,0.0,5
60,5,0.0,5
60,6,0.0,5
60,7,0.0,5
60,8,0.0,5
60,9,0.0,5
60,10,0.0,5
60,11,0.0,5
60,12,0.0,5
60,13,0.0,5
60,14,0.0,5
60,15,0.0,5
60,16,0.0,5
60,17,0.0,5
60,18,0.0,5
60,19,0.0,5
60,20,0.0,5
60,21,0.0,5
60,22,0.0,5
60,23,0.0,5
60,24,0.0,4
61,0,0.0,4
61,1,0.0,4
61,2,0.0,4
61,3,0.0,4
61,4,0.0,4
61,5,0.0,4
61,6,0.0,4
61,7,0.0,4
61,8,0.0,4
61,9,0.0,4
61,10,0.0,4
61,11,0.0,4
61,12,0.0,4
61,13,0.0,4
61,14,0.0,4
61,15,0.0,4
61,16,0.0,4
61,17,0.0,4
61,18,0.0,4
61,19,0.0,4
61,20,0.0,4
61,21,0.0,4
61,22,0.0,4
61,23,0.0,4
61,24,0.0,4
61,25,0.0,4
61,26,0.0,4
61,27,0.0,4
61,28,0.0,4
61,29,0.0,3
62,0,0.0,3
62,1,0.0,3
62,2,0.0,3
62,3,0.0,3
62,4,0.0,3
62,5,0.0,3
62,6,0.0,3
62,7,0.0,3
62,8,0.0,3
62,9,0.0,3
62,10,0.0,3
62,11,0.0,3
62,12,0.0,3
62,13,0.0,3
62,14,0.0,3
62,15,0.0,3
62,16,0.0,3
62,17,0.0,3
62,18,0.0,3
62,19,0.0,3
62,20,0.0,3
62,21,0.0,3
62,22,0.0,3
62,23,0.0,3
62,24,0.0,3
62,25,0.0,3
62,26,0.0,3
62,27,0.0,3
62,28,0.0,3
62,29,0.0,3
62,30,0.0,3
62,31,0.0,3
62,32,0.0,3
62,33,0.0,3
62,34,0.0,3
62,35,0.0,3
62,36,0.0,3
62,37,0.0,3
62,38,0.0,3
62,39,0.0,3
62,40,1.0,3
62,41,0.0,3
62,42,0.0,3
62,43,0.0,3
62,44,0.0,3
62,45,0.0,3
62,46,0.0,3
62,47,0.0,3
62,48,0.0,3
62,49,0.0,3
62,50,0.0,3
62,51,0.0,3
62,52,0.0,3
62,53,0.0,3
62,54,0.0,3
62,55,0.0,3
62,56,0.0,3
62,57,0.0,3
62,58,0.0,3
62,59,0.0,3
62,60,0.0,3
62,61,0.0,2
63,0,0.0,2
63,1,0.0,2
63,2,0.0,2
63,3,0.0,2
63,4,0.0,2
63,5,0.0,2
63,6,0.0,2
63,7,0.0,2
63,8,0.0,2
63,9,0.0,2
63,10,0.0,2
63,11,0.0,2
63,12,0.0,2
63,13,0.0,2
63,14,0.0,2
63,15,0.0,2
63,16,0.0,2
63,17,0.0,2
63,18,0.0,2
63,19,0.0,2
63,20,0.0,2
63,21,0.0,2
63,22,0.0,2
63,23,0.0,2
63,24,0.0,1
64,0,0.0,1
64,1,0.0,1
64,2,0.0,1
64,3,0.0,1
64,4,0.0,1
64,5,0.0,1
64,6,0.0,1
64,7,0.0,1
64,8,0.0,1
64,9,0.0,1
64,10,0.0,1
64,11,0.0,1
64,12,0.0,1
64,13,0.0,1
64,14,0.0,1
64,15,0.0,1
64,16,0.0,1
64,17,0.0,1
64,18,0.0,1
64,19,0.0,1
64,20,0.0,1
64,21,0.0,1
64,22,0.0,1
64,23,0.0,1
64,24,0.0,1
64,25,0.0,1
64,26,0.0,1
64,27,0.0,1
64,28,0.0,1
64,29,0.0,1
64,30,0.0,1
64,31,0.0,1
64,32,0.0,1
64,33,0.0,1
64,34,0.0,1
64,35,0.0,1
64,36,0.0,1
64,37,0.0,1
64,38,0.0,1
64,39,0.0,1
64,40,1.0,1
64,41,0.0,1
64,42,0.0,1
64,43,0.0,1
64,44,0.0,1
64,45,0.0,1
64,46,0.0,1
64,47,0.0,1
64,48,0.0,1
64,49,0.0,1
64,50,0.0,1
64,51,0.0,1
64,52,0.0,1
64,53,0.0,1
64,54,0.0,1
64,55,0.0,1
64,56,0.0,1
64,57,0.0,1
64,58,0.0,1
64,59,0.0,1
64,60,0.0,1
64,61,0.0,1
64,62,0.0,1
64,63,0.0,1
64,64,0.0,1
64,65,0.0,1
64,66,0.0,1
64,67,0.0,1
64,68,0.0,1
64,69,0.0,1
64,70,0.0,1
64,71,0.0,1
64,72,0.0,1
64,73,0.0,1
64,74,0.0,1
64,75,0.0,1
64,76,0.0,1
64,77,0.0,1
64,78,0.0,1
64,79,1.0,1
64,80,0.0,1
64,81,0.0,1
64,82,0.0,1
64,83,0.0,1
64,84,0.0,1
64,85,0.0,1
64,86,0.0,1
64,87,0.0,1
64,88,0.0,1
64,89,0.0,1
64,90,0.0,1
64,91,0.0,1
64,92,0.0,1
64,93,0.0,1
64,94,0.0,1
64,95,0.0,1
64,96,0.0,1
64,97,0.0,1
64,98,0.0,1
64,99,0.0,1
64,100,0.0,0
65,0,0.0,5
65,1,0.0,5
65,2,0.0,5
65,3,0.0,5
65,4,0.0,5
65,5,0.0,5
65,6,0.0,5
65,7,0.0,5
65,8,0.0,5
65,9,0.0,5
65,10,0.0,5
65,11,0.0,5
65,12,0.0,5
65,13,0.0,5
65,14,0.0,5
65,15,0.0,5
65,16,0.0,5
65,17,0.0,5
65,18,0.0,5
65,19,0.0,5
65,20,0.0,5
65,21,0.0,5
65,22,0.0,5
65,23,0.0,5
65,24,0.0,4
66,0,0.0,4
66,1,0.0,4
66,2,0.0,4
66,3,0.0,4
66,4,0.0,4
66,5,0.0,4
66,6,0.0,4
66,7,0.0,4
66,8,0.0,4
66,9,0.0,4
66,10,0.0,4
66,11,0.0,4
66,12,0.0,4
66,13,0.0,4
66,14,0.0,4
66,15,0.0,4
66,16,0.0,4
66,17,0.0,4
66,18,0.0,4
66,19,0.0,4
66,20,0.0,4
66,21,0.0,4
66,22,0.0,4
66,23,0.0,4
66,24,0.0,3
67,0,0.0,3
67,1,0.0,3
67,2,0.0,3
67,3,0.0,3
67,4,0.0,3
67,5,0.0,3
67,6,0.0,3
67,7,0.0,3
67,8,0.0,3
67,9,0.0,3
67,10,0.0,3
67,11,0.0,3
67,12,0.0,3
67,13,0.0,3
67,14,0.0,3
67,15,0.0,3
67,16,0.0,3
67,17,0.0,3
67,18,0.0,3
67,19,0.0,3
67,20,0.0,3
67,21,0.0,3
67,22,0.0,3
67,23,0.0,3
67,24,0.0,3
67,25,0.0,3
67,26,0.0,3
67,27,0.0,3
67,28,0.0,3
67,29,0.0,3
67,30,0.0,3
67,31,0.0,3
67,32,0.0,3
67,33,0.0,3
67,34,0.0,3
67,35,0.0,3
67,36,0.0,3
67,37,0.0,3
67,38,1.0,3
67,39,0.0,3
67,40,0.0,3
67,41,0.0,3
67,42,0.0,3
67,43,0.0,3
67,44,0.0,3
67,45,0.0,3
67,46,0.0,3
67,47,0.0,3
67,48,0.0,3
67,49,0.0,3
67,50,0.0,3
67,51,0.0,3
67,52,0.0,3
67,53,0.0,3
67,54,0.0,3
67,55,0.0,3
67,56,0.0,3
67,57,0.0,3
67,58,0.0,3
67,59,0.0,2
68,0,0.0,2
68,1,0.0,2
68,2,0.0,2
68,3,0.0,2
68,4,0.0,2
68,5,0.0,2
68,6,0.0,2
68,7,0.0,2
68,8,0.0,2
68,9,0.0,2
68,10,0.0,2
68,11,0.0,2
68,12,0.0,2
68,13,0.0,2
68,14,0.0,2
68,15,0.0,2
68,16,0.0,2
68,17,0.0,2
68,18,0.0,2
68,19,0.0,2
68,20,0.0,2
68,21,0.0,2
68,22,0.0,2
68,23,0.0,2
68,24,0.0,1
69,0,0.0,1
69,1,0.0,1
69,2,0.0,1
69,3,0.0,1
69,4,0.0,1
69,5,0.0,1
69,6,0.0,1
69,7,0.0,1
69,8,0.0,1
69,9,0.0,1
69,10,0.0,1
69,11,0.0,1
69,12,0.0,1
69,13,0.0,1
69,14,0.0,1
69,15,0.0,1
69,16,0.0,1
69,17,0.0,1
69,18,0.0,1
69,19,0.0,1
69,20,0.0,1
69,21,0.0,1
69,22,0.0,1
69,23,0.0,1
69,24,0.0,1
69,25,0.0,1
69,26,0.0,0
70,0,0.0,5
